surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheal_pulse,mucous_membrane,capillary_refill_time,pain,peristaltsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
yes,young,565757,36.42229922688315,20.0,4.794275796851286,warm,reduced,bright_red,more_3_sec,alert,hypomobile,moderate,none,>1_liter,6.898507078775378,normal,normal,48.11152117993137,6.634588213795087,cloudy,5.927714897400707,died,yes,11300,0,1,yes
yes,adult,474484,35.94200795837559,77.27583649139324,12.960552591595253,normal,increased,bright_pink,less_3_sec,intermittent_pain,hypomobile,none,slight,none,5.50666220491483,absent,distend_large,33.19285735630366,7.288965868849159,serosanguious,3.498645198050535,euthanized,yes,4300,3,0,yes
yes,young,608062,38.63134926706325,42.15349219623107,9.892814828391367,normal,absent,dark_cyanotic,less_3_sec,alert,normal,severe,none,less_1_liter,7.813878690826741,absent,other,30.571896767188846,6.2020122269879945,clear,2.6795263490845915,died,yes,2208,3,0,yes
no,young,683609,37.618521670420805,68.0417651640588,5.746886374628631,cool,increased,dark_cyanotic,less_3_sec,constant_pain,absent,none,slight,>1_liter,9.159285140517326,decreased,distend_large,48.17778009698223,7.271467719978064,serosanguious,5.411732247188885,lived,no,11300,2,1,yes
yes,adult,232028,38.57202156200342,34.16948796463598,7.6707153781317885,cold,absent,bright_pink,less_3_sec,intermittent_pain,absent,slight,none,>1_liter,7.393594999542885,decreased,other,46.431831482351605,6.889050956756849,clear,3.2698669745302213,lived,yes,0,1,2,yes
yes,young,331447,39.331323744579464,65.81705600353415,12.545284186984484,warm,increased,bright_pink,more_3_sec,mild_pain,normal,none,important,less_1_liter,3.635733761580604,normal,distend_large,49.45166065102664,7.3969478288941675,cloudy,4.392807583175435,died,yes,11300,1,0,yes
yes,young,960563,38.721247684910345,41.826994085171236,8.165642309066286,cold,normal,bright_pink,more_3_sec,intermittent_pain,absent,moderate,important,>1_liter,9.461455218884018,normal,normal,31.164755654213565,7.314058671396638,clear,3.5595790568519994,lived,no,2208,2,1,yes
no,young,541124,37.2576276785612,45.69903634066749,7.988435586626482,cool,absent,bright_pink,more_3_sec,depressed,hypermobile,slight,none,less_1_liter,4.115942986779828,decreased,distend_large,33.123546608819744,7.0155514830880765,clear,3.6093050270346447,died,yes,2208,1,2,yes
yes,adult,912395,37.94486766465755,68.83972012790062,6.656109879530824,cool,increased,normal_pink,more_3_sec,depressed,hypermobile,severe,important,>1_liter,3.199154362625265,decreased,normal,32.106251181796175,6.986733989809043,clear,4.929857916709807,euthanized,no,0,2,1,yes
no,adult,726045,37.18522713484308,51.39229047205968,5.925023058543712,cool,increased,dark_cyanotic,more_3_sec,intermittent_pain,absent,moderate,slight,less_1_liter,2.719738230887687,normal,distend_large,43.668322645874184,6.319746303587862,clear,3.4459005013597546,lived,no,11300,2,0,no
yes,adult,532659,37.09171153739833,67.60762896432622,12.549971431329471,cool,reduced,normal_pink,less_3_sec,constant_pain,normal,slight,none,>1_liter,6.507069925329325,absent,distend_large,42.12020147494286,6.175129450737013,clear,4.772300451881948,euthanized,yes,4300,0,1,yes
no,young,985691,38.14281516240262,56.18317362713299,14.021704766226181,cool,absent,pale_cyanotic,less_3_sec,depressed,hypomobile,severe,none,none,2.9100996998452144,normal,distend_large,37.18670398774519,6.623090144953197,clear,2.0573138218092084,euthanized,no,4300,1,1,no
no,young,401207,36.96770611688182,61.3498736249455,6.044416791637957,cool,increased,pale_cyanotic,less_3_sec,depressed,absent,moderate,slight,>1_liter,3.110207072901046,absent,other,31.1484695880449,6.279870059239687,cloudy,3.298589560015504,lived,yes,4300,2,1,no
yes,adult,476369,35.5908483809113,68.90172942706803,13.214826987654359,cold,reduced,dark_cyanotic,less_3_sec,mild_pain,hypomobile,severe,slight,>1_liter,4.400243844763973,decreased,other,42.79323968093082,6.153625076516638,cloudy,3.2761761254146506,lived,no,2208,1,0,yes
no,young,478544,36.91185210427262,52.99963090817718,7.537831751129684,normal,increased,pale_cyanotic,less_3_sec,intermittent_pain,normal,none,none,none,4.253224077475711,decreased,normal,41.402409702301135,6.45349009990934,serosanguious,4.995341143586868,died,no,11300,1,2,yes
yes,young,442962,37.49311885131262,40.07900427996452,10.60094398610666,cold,absent,bright_pink,more_3_sec,depressed,hypomobile,none,slight,none,6.833916082657138,decreased,normal,32.258064221212315,7.290734914194973,clear,3.2582284641025114,died,no,4300,3,2,no
yes,young,366847,39.32139849783192,49.3537546814042,13.230641414443223,warm,normal,normal_pink,less_3_sec,constant_pain,normal,severe,none,none,8.533962235781452,absent,other,48.17819408947428,6.025722231027542,serosanguious,4.5333085294603315,lived,no,11300,1,2,yes
yes,young,820488,37.30906255012863,83.90278359666871,8.564770212889103,cold,absent,bright_pink,less_3_sec,alert,normal,none,slight,none,8.09079724962314,normal,normal,33.97899419343981,6.438956522583263,cloudy,4.75409760843146,died,yes,0,2,2,yes
no,young,696387,38.31192409102927,62.32346168153099,8.016174239197923,cool,absent,pale_cyanotic,more_3_sec,intermittent_pain,hypermobile,severe,none,less_1_liter,4.099875637731814,absent,normal,44.87018304287713,6.636078277821738,cloudy,4.633702176788461,euthanized,yes,4300,0,0,no
no,adult,519065,37.631691766037925,43.10203093179052,11.403242891364556,cold,increased,bright_red,more_3_sec,mild_pain,hypermobile,moderate,slight,less_1_liter,3.9624839838878394,normal,other,47.70151725085896,6.76585462442293,clear,4.413174724194658,euthanized,no,11300,1,1,yes
yes,young,787220,39.026405143870385,68.03121216775438,5.670141488891253,normal,increased,normal_pink,less_3_sec,depressed,normal,slight,slight,>1_liter,9.72633224085574,normal,other,41.58949981387417,6.272366262574484,clear,3.6544673973975788,lived,yes,2208,2,2,yes
yes,adult,131585,38.957096385463956,69.36631169878277,12.441184133521292,warm,absent,bright_pink,less_3_sec,constant_pain,absent,severe,important,>1_liter,2.065889932735681,normal,other,34.936978105965025,7.446330299757046,serosanguious,3.4932199107352417,died,yes,0,3,2,no
no,young,515231,38.97617510523992,70.39998151595621,9.42842817732775,cold,reduced,dark_cyanotic,more_3_sec,intermittent_pain,hypermobile,slight,important,>1_liter,9.037764264481726,decreased,other,36.18497035250283,6.868309565358285,cloudy,4.258336233503559,lived,yes,0,1,0,no
yes,adult,667873,36.066016470582646,40.44325599257429,7.26674847553747,normal,reduced,bright_pink,less_3_sec,constant_pain,normal,slight,important,less_1_liter,3.5978281529792397,normal,distend_large,47.714950674376645,6.783165820585566,serosanguious,2.2548124099373053,euthanized,yes,0,0,1,no
yes,young,389102,38.006724047244994,46.3521801142821,7.1874971900524365,cold,reduced,bright_red,less_3_sec,constant_pain,hypomobile,severe,slight,>1_liter,9.578274584718143,decreased,other,35.96514312752969,6.013233883395512,serosanguious,5.503279368206105,lived,yes,0,1,1,yes
yes,adult,388161,38.55893860012195,46.46341567225977,4.849612464514903,warm,increased,pale_cyanotic,less_3_sec,mild_pain,hypomobile,none,none,>1_liter,4.738458278620158,normal,normal,44.92380966634609,6.72857306909401,serosanguious,5.301260572121373,lived,yes,2208,2,2,no
no,young,486821,38.18153856258933,52.78704175867617,7.391483500128031,cold,increased,normal_pink,more_3_sec,intermittent_pain,absent,moderate,slight,less_1_liter,5.5228141911460185,normal,distend_large,49.80330424510811,7.256505944182776,clear,3.3855388681487586,lived,yes,2208,1,2,yes
no,adult,915858,38.436596325821824,70.77838370287469,8.207886714016796,cool,absent,dark_cyanotic,less_3_sec,depressed,hypomobile,slight,important,>1_liter,7.656964911555048,decreased,distend_large,49.996334387253555,6.329466814576864,cloudy,4.267276493542525,lived,no,4300,1,1,yes
no,young,379922,37.858351004285474,65.92369609462027,5.816119404865555,cold,normal,normal_pink,less_3_sec,mild_pain,hypomobile,moderate,slight,less_1_liter,6.7013524117860825,decreased,normal,40.66959496538663,6.526811352579619,serosanguious,5.728910792737853,euthanized,yes,2208,3,0,yes
yes,adult,800601,37.05521579327347,67.50433914314326,8.863605071612987,normal,increased,dark_cyanotic,more_3_sec,depressed,normal,slight,important,less_1_liter,4.5435146376545825,absent,distend_large,46.53111593572196,6.030857197031543,cloudy,3.0865471896483867,lived,no,2208,1,1,no
yes,young,142229,36.10290261501375,87.08038284743046,10.418751253576486,cold,absent,normal_pink,more_3_sec,alert,hypomobile,severe,important,none,6.430647326942588,normal,normal,49.80499735842399,7.465391271350693,cloudy,4.969821070779414,lived,no,0,0,1,yes
yes,adult,186652,37.15443057135152,73.7778186498326,8.359583592001744,normal,absent,pale_cyanotic,more_3_sec,constant_pain,hypomobile,none,none,none,7.84565507490309,decreased,distend_large,37.49345779683964,6.099977695692061,serosanguious,2.3309272292840206,died,no,2208,1,2,yes
no,adult,349474,40.47810987363839,57.16396750007825,10.9881774795578,warm,normal,dark_cyanotic,less_3_sec,alert,hypomobile,moderate,none,less_1_liter,2.3386795672199368,absent,distend_large,35.04819170140612,7.347331685864354,serosanguious,4.093488589883885,lived,yes,0,3,0,no
yes,young,803724,37.31434882390933,36.32229647895001,6.578580051061992,cold,reduced,pale_pink,more_3_sec,constant_pain,hypomobile,slight,important,less_1_liter,2.089594442045633,absent,normal,32.284667116843664,6.469481571270682,clear,5.535876517789191,died,yes,11300,2,0,no
yes,young,360116,35.84060977390925,45.709059830582596,12.01014829265982,warm,absent,normal_pink,less_3_sec,mild_pain,normal,severe,important,none,5.6645355125831305,decreased,normal,32.81799276146252,6.881334602978818,cloudy,4.2068371365962935,lived,no,11300,1,0,yes
yes,adult,971310,38.53264936072908,54.76589864643546,9.365444117324575,warm,absent,normal_pink,more_3_sec,depressed,hypomobile,severe,slight,>1_liter,3.0546929424281135,normal,normal,47.071127272413264,7.018973309949005,serosanguious,4.465011307348405,died,no,11300,1,2,no
yes,young,943488,38.655460008682645,76.58259654672227,13.63577150926423,cold,absent,bright_pink,less_3_sec,depressed,absent,slight,important,>1_liter,7.314754331717715,absent,normal,41.77446180614148,6.211243751146672,serosanguious,5.630557173238176,lived,yes,11300,3,0,yes
no,adult,620985,39.08732439015214,59.453361317878134,16.2426519367162,normal,reduced,dark_cyanotic,more_3_sec,mild_pain,hypermobile,slight,slight,>1_liter,3.7124196498194735,normal,other,47.474183507849716,6.665639066670503,cloudy,4.861442560199212,died,yes,11300,3,0,yes
no,adult,119975,38.27097850370678,46.87608090223114,7.589269223090156,warm,reduced,bright_red,less_3_sec,intermittent_pain,absent,slight,important,less_1_liter,5.462808854365368,normal,other,45.78910178064337,6.488199150369963,serosanguious,4.783478720897062,lived,yes,11300,3,2,yes
yes,adult,257795,38.64560151446695,45.34214228545548,7.712808369295626,warm,normal,pale_pink,less_3_sec,alert,hypermobile,none,none,none,3.5813674949941516,absent,normal,43.47489260096036,6.084903698408198,cloudy,4.345536088371594,lived,no,11300,1,1,no
no,young,516495,39.64021713484199,58.608435821575476,8.261273634153849,cold,increased,pale_cyanotic,more_3_sec,alert,absent,slight,none,>1_liter,6.387868685992996,decreased,other,42.186243838137216,7.249790481589772,serosanguious,4.5319544567696735,died,no,0,0,0,no
no,adult,309373,37.05452650793788,77.79975124434199,10.787106750526544,cold,reduced,bright_pink,more_3_sec,depressed,hypermobile,slight,important,none,2.928427675076551,normal,normal,30.96677808356186,6.067751634746217,cloudy,5.214821696066469,lived,yes,0,3,1,yes
yes,adult,297133,36.85614929457628,91.82038611550234,12.97790991142527,cold,increased,pale_pink,less_3_sec,depressed,hypermobile,none,slight,none,2.184854822299842,decreased,normal,47.44550392006384,6.9798869392258,serosanguious,5.916932333188978,lived,yes,0,2,0,yes
yes,young,974829,36.70541346044707,55.88462803940665,7.04157454749059,cold,increased,dark_cyanotic,more_3_sec,depressed,hypermobile,severe,slight,less_1_liter,2.4090531048535775,absent,distend_large,38.35684123359428,6.47111606462977,serosanguious,5.181301416032752,lived,no,0,1,1,yes
no,young,804513,37.534230413506016,59.105136384748036,10.143732799434218,cold,reduced,pale_pink,less_3_sec,mild_pain,hypermobile,slight,slight,>1_liter,9.63406753212248,normal,normal,41.19573714142784,6.2881939908027995,clear,4.830147326507985,lived,yes,2208,2,1,yes
yes,young,395286,39.23342241982517,35.72116587685234,8.592218130432698,cool,absent,normal_pink,more_3_sec,intermittent_pain,normal,moderate,important,none,3.1382897488874866,decreased,normal,30.439070037540414,7.0006290770033175,cloudy,2.5421795344460594,euthanized,yes,2208,2,2,no
no,young,913348,38.32806836774623,98.78385138198932,10.854327307621766,cold,normal,normal_pink,more_3_sec,alert,absent,severe,important,less_1_liter,7.667826025094682,decreased,normal,48.72147003725574,6.861806571789309,clear,5.268321549766773,lived,no,4300,0,2,no
yes,adult,688612,38.288691952709215,31.97994323687832,13.528373080223071,normal,increased,bright_pink,less_3_sec,constant_pain,hypermobile,moderate,none,less_1_liter,2.54340963378261,normal,normal,48.05480922184003,6.472884386062245,serosanguious,4.943977469594812,euthanized,no,2208,2,0,no
no,adult,276037,35.98069207133528,83.43324623561101,8.279015287700956,warm,absent,dark_cyanotic,more_3_sec,mild_pain,absent,slight,none,less_1_liter,2.8652828178814573,decreased,distend_large,40.86556059836211,6.769441122388859,cloudy,5.0817287816049355,euthanized,no,0,3,0,no
yes,adult,488076,37.10681317276358,52.693280939750586,3.990396999978808,normal,reduced,dark_cyanotic,more_3_sec,alert,hypomobile,none,important,>1_liter,6.071010011274677,decreased,normal,41.54623266336715,6.369355651809315,cloudy,2.9243859129732477,lived,no,0,3,2,no
no,adult,760008,35.96434236713796,48.012670123193615,11.231705030640878,normal,increased,pale_pink,less_3_sec,intermittent_pain,hypermobile,none,none,>1_liter,5.718967441234749,absent,distend_large,44.100344248069774,7.295544688504038,serosanguious,5.613774786163711,died,yes,11300,1,0,yes
no,young,790493,38.97124578932154,37.799928562281465,6.501884344183642,cool,increased,bright_pink,less_3_sec,mild_pain,absent,none,slight,less_1_liter,9.612642475518957,absent,normal,35.293897928723,6.470728170490743,serosanguious,2.3891254733874487,died,no,11300,0,0,no
no,adult,720347,39.385646492885726,108.20097298814267,8.570652789108667,cold,increased,dark_cyanotic,more_3_sec,alert,normal,slight,slight,>1_liter,9.558683624165898,decreased,distend_large,34.438312454266054,6.367729544327297,serosanguious,3.0144482227677862,lived,yes,4300,0,2,yes
yes,adult,722605,38.579566727240376,64.42983246556788,11.361092510614842,warm,absent,bright_red,less_3_sec,mild_pain,absent,slight,important,>1_liter,8.23686914033972,decreased,other,43.480458932032654,7.1277505665894765,serosanguious,4.652093753297606,euthanized,yes,2208,2,1,yes
no,young,825495,36.813213954260455,60.425608742081266,9.892184560593325,normal,absent,bright_red,more_3_sec,alert,hypermobile,moderate,slight,none,6.816814641018798,normal,distend_large,32.08844892317816,6.026388731990872,cloudy,4.694857855324061,died,yes,0,0,0,no
no,adult,397190,39.282022493615784,77.73464719109086,8.694839923340865,cold,absent,normal_pink,more_3_sec,alert,hypomobile,none,important,less_1_liter,5.639682539144088,absent,distend_large,39.08124009446762,6.402017598129113,clear,3.2532982652032993,lived,no,2208,2,2,no
yes,adult,540280,37.546745089974785,46.98334548740074,7.272354862625037,cold,increased,pale_pink,less_3_sec,intermittent_pain,absent,slight,slight,less_1_liter,4.8494282746273685,normal,normal,39.8552084799818,6.5630928309767596,cloudy,4.806079108447259,lived,no,4300,2,0,yes
yes,adult,201459,36.585540719247334,60.03691910462012,2.0,cool,increased,pale_cyanotic,less_3_sec,constant_pain,hypomobile,severe,important,>1_liter,9.576700375804442,decreased,distend_large,37.62673953830336,7.323356942687073,cloudy,3.5517221506194883,euthanized,yes,11300,0,0,yes
no,adult,861985,36.835595745388304,61.12672573624242,11.094962447268607,cool,normal,normal_pink,less_3_sec,intermittent_pain,normal,slight,slight,less_1_liter,6.823270491397484,normal,distend_large,33.705363513954694,7.425662703822516,cloudy,2.000702063431693,died,yes,0,1,2,yes
no,adult,300422,37.36984336440816,49.75708535303734,8.241144902322707,cool,normal,bright_pink,less_3_sec,alert,absent,slight,slight,less_1_liter,6.632580221487956,decreased,normal,37.106325286507094,7.074716950370925,cloudy,2.650424529149534,lived,no,11300,2,2,no
yes,adult,932325,37.849578520484705,83.99276158371828,13.540008835067177,warm,absent,dark_cyanotic,less_3_sec,mild_pain,absent,severe,none,less_1_liter,3.855208974151319,absent,other,36.751145071208995,6.73879767151449,serosanguious,5.5304731008726975,died,yes,0,3,0,no
